%tL is: 61.00
%tH is: 62.00
%temp(C)     status        time
%------------------------------
%Beginning of Data:
52.81          1          36021
52.81          1          36055
52.81          1          36089
52.81          1          36123
52.81          1          36158
52.81          1          36192
52.81          1          36227
52.81          1          36260
52.81          1          36295
52.81          1          36329
52.86          1          36364
52.91          1          36398
52.81          1          36432
52.81          1          36466
52.86          1          36501
52.91          1          36535
53.05          1          36570
53.10          1          36603
53.25          1          36638
53.20          1          36672
53.30          1          36707
53.30          1          36741
53.30          1          36775
53.30          1          36809
53.30          1          36844
53.30          1          36878
53.30          1          36913
53.30          1          36946
53.30          1          36981
53.30          1          37015
53.30          1          37050
53.30          1          37084
53.30          1          37118
53.30          1          37153
53.30          1          37187
53.35          1          37222
53.30          1          37256
53.30          1          37291
53.30          1          37324
53.39          1          37359
53.59          1          37393
53.44          1          37428
53.74          1          37462
53.69          1          37496
53.79          1          37530
53.74          1          37565
53.79          1          37599
53.79          1          37634
53.79          1          37667
53.79          1          37702
53.79          1          37736
53.79          1          37771
53.79          1          37805
53.79          1          37839
53.79          1          37873
53.79          1          37908
53.79          1          37942
53.79          1          37977
53.79          1          38010
53.79          1          38045
53.79          1          38079
53.79          1          38114
53.88          1          38148
53.79          1          38182
53.79          1          38217
53.79          1          38251
53.88          1          38286
53.88          1          38320
54.23          1          38354
54.03          1          38388
54.08          1          38423
54.18          1          38457
54.27          1          38492
54.27          1          38525
54.27          1          38560
54.27          1          38594
54.27          1          38629
54.27          1          38663
54.27          1          38697
54.27          1          38731
54.27          1          38766
54.27          1          38800
54.27          1          38835
54.27          1          38868
54.27          1          38903
54.27          1          38937
54.27          1          38972
54.27          1          39006
54.27          1          39041
54.27          1          39074
54.27          1          39109
54.27          1          39143
54.27          1          39178
54.37          1          39212
54.42          1          39246
54.47          1          39280
54.52          1          39315
54.57          1          39350
54.67          1          39384
54.71          1          39418
54.71          1          39452
54.76          1          39487
54.76          1          39521
54.76          1          39556
54.76          1          39589
54.76          1          39624
54.76          1          39658
54.76          1          39693
54.76          1          39727
54.76          1          39761
54.76          1          39795
54.76          1          39830
54.76          1          39864
54.76          1          39899
54.76          1          39932
54.76          1          39967
54.76          1          40001
54.76          1          40036
54.76          1          40070
54.81          1          40104
54.76          1          40138
54.86          1          40173
54.96          1          40207
55.01          1          40242
55.06          1          40275
55.06          1          40310
55.15          1          40344
55.15          1          40379
55.15          1          40414
55.25          1          40448
55.15          1          40482
55.25          1          40516
55.25          1          40551
55.25          1          40585
55.25          1          40620
55.25          1          40653
55.25          1          40688
55.25          1          40722
55.25          1          40757
55.25          1          40791
55.25          1          40825
55.25          1          40859
55.25          1          40894
55.25          1          40928
55.25          1          40963
55.25          1          40996
55.30          1          41031
55.30          1          41065
55.35          1          41100
55.25          1          41134
55.30          1          41168
55.25          1          41202
55.30          1          41237
55.35          1          41271
55.55          1          41306
55.55          1          41339
55.59          1          41374
55.69          1          41408
55.69          1          41443
55.69          1          41477
55.69          1          41511
55.74          1          41546
55.74          1          41580
55.74          1          41615
55.74          1          41649
55.74          1          41683
55.74          1          41717
55.74          1          41752
55.74          1          41786
55.74          1          41821
55.74          1          41854
55.74          1          41889
55.74          1          41923
55.74          1          41958
55.74          1          41992
55.74          1          42027
55.74          1          42060
55.74          1          42095
55.74          1          42129
55.74          1          42164
55.84          1          42198
55.84          1          42232
55.79          1          42266
55.84          1          42301
55.84          1          42335
55.89          1          42370
55.99          1          42403
56.08          1          42438
56.23          1          42472
56.23          1          42507
56.23          1          42541
56.18          1          42575
56.23          1          42610
56.23          1          42644
56.23          1          42679
56.23          1          42713
56.23          1          42747
56.23          1          42781
56.23          1          42816
56.23          1          42850
56.23          1          42885
56.23          1          42918
56.23          1          42953
56.23          1          42987
56.23          1          43022
56.23          1          43056
56.23          1          43090
56.23          1          43124
56.23          1          43159
56.28          1          43193
56.23          1          43228
56.28          1          43261
56.33          1          43296
56.23          1          43330
56.47          1          43365
56.52          1          43399
56.62          1          43433
56.62          1          43467
56.72          1          43502
56.72          1          43536
56.67          1          43571
56.72          1          43604
56.72          1          43639
56.72          1          43673
56.72          1          43708
56.72          1          43743
56.72          1          43777
56.72          1          43811
56.72          1          43845
56.72          1          43880
56.67          1          43914
56.72          1          43949
56.72          1          43982
56.72          1          44017
56.72          1          44051
56.72          1          44086
56.72          1          44120
56.72          1          44154
56.72          1          44188
56.72          1          44223
56.77          1          44257
56.82          1          44292
56.77          1          44325
56.87          1          44360
57.06          1          44394
57.11          1          44429
57.16          1          44463
57.11          1          44497
57.11          1          44531
57.11          1          44566
57.21          1          44600
57.21          1          44635
57.16          1          44668
57.21          1          44703
57.16          1          44737
57.21          1          44772
57.21          1          44807
57.21          1          44840
57.21          1          44875
57.21          1          44909
57.21          1          44944
57.21          1          44978
57.21          1          45012
57.21          1          45046
57.26          1          45081
57.21          1          45115
57.21          1          45150
57.21          1          45184
57.26          1          45218
57.26          1          45252
57.30          1          45287
57.30          1          45321
57.26          1          45356
57.45          1          45389
57.40          1          45424
57.55          1          45458
57.50          1          45493
57.65          1          45527
57.65          1          45561
57.70          1          45595
57.70          1          45630
57.65          1          45664
57.70          1          45699
57.70          1          45732
57.70          1          45767
57.70          1          45801
57.70          1          45836
57.70          1          45870
57.70          1          45904
57.70          1          45939
